seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

1.57    	-0.53   	0.03    	2.93    	0.15    	1.65    	0.05    	2.84    	gaze started: p_4_2	
1.80    	0.37    	0.45    	1.38    	0.16    	1.64    	0.06    	2.72    	-       	
1.84    	0.50    	-0.02   	2.27    	0.16    	1.64    	0.06    	2.72    	-       	
1.89    	0.42    	-0.02   	2.35    	0.16    	1.65    	0.06    	2.91    	-       	
1.93    	0.51    	-0.02   	2.41    	0.16    	1.65    	0.06    	2.69    	-       	
1.99    	0.47    	-0.02   	2.42    	0.15    	1.65    	0.06    	2.86    	-       	
2.03    	0.90    	0.86    	-0.57   	0.15    	1.65    	0.06    	0.00    	-       	
2.08    	0.90    	0.86    	-0.55   	0.15    	1.65    	0.06    	0.00    	-       	
2.12    	0.35    	0.53    	2.96    	0.15    	1.65    	0.06    	2.54    	-       	
2.16    	0.43    	0.53    	2.96    	0.15    	1.65    	0.06    	2.66    	-       	
2.20    	0.41    	0.53    	2.93    	0.15    	1.65    	0.06    	2.63    	-       	
2.25    	0.37    	0.61    	3.57    	0.15    	1.65    	0.06    	2.70    	-       	
2.29    	0.38    	0.53    	3.56    	0.15    	1.65    	0.06    	2.70    	-       	
2.34    	0.07    	0.55    	3.57    	0.15    	1.65    	0.05    	2.63    	-       	
2.38    	-0.59   	0.70    	3.57    	0.15    	1.65    	0.05    	2.74    	-       	
2.43    	-0.55   	0.62    	3.57    	0.15    	1.65    	0.05    	2.71    	-       	
2.47    	-0.55   	0.65    	3.57    	0.15    	1.65    	0.05    	2.71    	-       	
2.52    	-0.52   	0.67    	3.57    	0.15    	1.65    	0.06    	2.73    	-       	
2.56    	-0.32   	0.38    	2.94    	0.15    	1.64    	0.06    	2.77    	-       	
2.61    	0.40    	-0.02   	2.19    	0.15    	1.64    	0.05    	2.73    	-       	
2.65    	0.40    	0.45    	1.38    	0.15    	1.64    	0.05    	2.91    	-       	
2.70    	0.42    	0.45    	1.33    	0.15    	1.64    	0.06    	2.84    	-       	
2.74    	0.44    	0.45    	1.35    	0.16    	1.63    	0.06    	2.89    	-       	
2.79    	0.43    	0.45    	1.34    	0.16    	1.63    	0.06    	2.82    	-       	
2.83    	0.44    	0.45    	1.35    	0.16    	1.63    	0.06    	2.82    	-       	
2.88    	0.39    	0.45    	1.30    	0.16    	1.63    	0.06    	2.82    	-       	
2.92    	0.16    	0.46    	1.38    	0.16    	1.63    	0.06    	2.72    	-       	
2.96    	0.17    	0.46    	1.40    	0.16    	1.63    	0.06    	2.84    	-       	
3.01    	0.15    	0.46    	1.35    	0.15    	1.63    	0.06    	2.80    	-       	
3.06    	0.15    	0.46    	1.33    	0.15    	1.63    	0.06    	2.60    	-       	
3.10    	0.14    	0.46    	1.34    	0.15    	1.63    	0.06    	2.55    	-       	
3.15    	0.12    	0.46    	1.36    	0.15    	1.63    	0.06    	2.53    	-       	
3.20    	0.10    	0.46    	1.41    	0.15    	1.63    	0.06    	2.37    	-       	
3.24    	-0.31   	0.55    	3.57    	0.15    	1.63    	0.06    	2.28    	-       	
3.28    	1.11    	0.82    	-0.87   	0.15    	1.63    	0.06    	0.00    	-       	
3.33    	-0.12   	1.19    	3.40    	0.15    	1.64    	0.06    	2.49    	-       	
3.37    	0.14    	1.17    	3.46    	0.15    	1.64    	0.06    	2.57    	gaze started: p_4_2	
3.42    	0.17    	1.16    	3.40    	0.15    	1.64    	0.06    	2.53    	-       	
3.46    	0.16    	1.16    	3.40    	0.15    	1.64    	0.06    	2.56    	gaze started: p_4_3	
3.51    	-0.08   	1.69    	3.40    	0.15    	1.64    	0.06    	2.61    	-       	
3.55    	-0.06   	1.65    	3.40    	0.15    	1.64    	0.06    	2.56    	gaze started: p_3_2	
3.60    	-0.09   	1.70    	3.40    	0.15    	1.64    	0.06    	2.42    	-       	
3.64    	-0.02   	1.68    	3.40    	0.15    	1.64    	0.06    	2.39    	-       	
3.69    	0.36    	1.64    	3.40    	0.15    	1.64    	0.06    	2.29    	-       	
3.73    	1.28    	1.74    	3.40    	0.15    	1.64    	0.06    	2.30    	gaze started: p_3_3	
3.78    	1.23    	1.77    	3.40    	0.15    	1.64    	0.06    	2.28    	gaze started: p_3_4	
3.81    	1.20    	1.85    	3.40    	0.15    	1.64    	0.06    	2.24    	-       	
3.86    	0.56    	1.84    	3.40    	0.15    	1.64    	0.06    	2.27    	gaze started: p_2_4	
3.90    	0.29    	2.03    	3.40    	0.15    	1.64    	0.06    	2.28    	gaze started: p_2_3	
3.95    	0.29    	1.99    	3.40    	0.15    	1.64    	0.06    	2.31    	-       	
3.99    	0.31    	2.01    	3.40    	0.15    	1.64    	0.06    	2.32    	-       	
4.04    	0.32    	2.01    	3.40    	0.15    	1.64    	0.06    	2.33    	-       	
4.09    	0.31    	2.00    	3.40    	0.15    	1.64    	0.06    	2.30    	-       	
4.14    	0.10    	2.14    	3.40    	0.15    	1.64    	0.06    	2.30    	-       	
4.18    	0.10    	2.13    	3.40    	0.15    	1.64    	0.06    	2.27    	gaze started: p_2_2	
4.23    	0.12    	2.15    	3.40    	0.15    	1.64    	0.06    	2.27    	-       	
4.27    	0.11    	2.15    	3.40    	0.15    	1.64    	0.06    	2.27    	-       	
4.32    	0.14    	2.17    	3.46    	0.15    	1.64    	0.06    	2.25    	-       	
4.36    	0.13    	2.17    	3.40    	0.15    	1.64    	0.06    	2.24    	-       	
