seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-0.89   	1.63    	3.40    	0.19    	1.69    	-0.16   	4.46    	gaze started: p_3_1	
0.16    	1.21    	0.82    	-0.96   	0.19    	1.69    	-0.16   	0.00    	-       	
0.22    	-0.61   	1.80    	3.46    	0.19    	1.69    	-0.16   	4.33    	-       	
0.29    	-0.32   	1.32    	3.40    	0.19    	1.69    	-0.16   	4.41    	-       	
0.35    	-0.31   	0.81    	3.57    	0.19    	1.69    	-0.16   	4.35    	gaze started: p_4_2	
0.42    	-0.28   	0.81    	3.57    	0.19    	1.69    	-0.16   	4.36    	-       	
0.48    	-0.30   	0.53    	3.19    	0.19    	1.69    	-0.16   	4.32    	-       	
0.54    	-0.38   	0.53    	3.08    	0.19    	1.69    	-0.16   	4.38    	-       	
0.60    	-0.38   	0.53    	3.09    	0.19    	1.69    	-0.16   	4.40    	-       	
0.67    	-0.38   	0.53    	3.07    	0.19    	1.69    	-0.16   	4.43    	-       	
0.74    	-1.35   	0.62    	3.39    	0.19    	1.69    	-0.16   	4.67    	-       	
0.80    	-1.32   	0.63    	3.41    	0.19    	1.69    	-0.16   	4.65    	-       	
0.88    	-1.33   	0.66    	3.41    	0.19    	1.69    	-0.16   	4.81    	-       	
0.94    	-0.39   	1.08    	3.40    	0.19    	1.69    	-0.16   	4.20    	-       	
1.00    	0.49    	1.50    	3.40    	0.19    	1.69    	-0.16   	3.94    	gaze started: p_4_2	
1.07    	0.43    	1.46    	3.40    	0.19    	1.69    	-0.16   	3.76    	gaze started: p_3_3	
1.12    	0.48    	1.46    	3.40    	0.19    	1.69    	-0.16   	3.69    	-       	
1.19    	0.49    	1.47    	3.40    	0.19    	1.69    	-0.16   	3.52    	-       	
1.25    	0.50    	1.47    	3.40    	0.19    	1.69    	-0.16   	3.42    	-       	
1.31    	0.49    	1.47    	3.40    	0.19    	1.69    	-0.16   	3.32    	-       	
