seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.96    	1.10    	1.74    	3.40    	0.13    	1.65    	0.13    	4.79    	gaze started: p_3_3	
1.10    	1.10    	1.72    	3.40    	0.13    	1.65    	0.13    	4.83    	gaze started: p_3_4	
1.16    	1.10    	1.72    	3.40    	0.13    	1.65    	0.13    	4.85    	-       	
1.20    	1.09    	1.71    	3.40    	0.13    	1.65    	0.13    	4.85    	-       	
1.26    	1.09    	1.72    	3.40    	0.13    	1.65    	0.13    	4.84    	gaze fixated: p_3_4	
1.30    	1.10    	1.71    	3.40    	0.13    	1.65    	0.13    	4.85    	-       	
1.34    	1.10    	1.71    	3.40    	0.13    	1.65    	0.13    	4.86    	-       	
1.39    	0.65    	1.76    	3.40    	0.13    	1.65    	0.13    	4.83    	-       	
1.46    	0.04    	1.69    	3.40    	0.13    	1.65    	0.13    	4.70    	gaze started: p_3_3	
1.50    	0.07    	1.69    	3.40    	0.13    	1.65    	0.13    	4.74    	gaze started: p_3_2	
1.56    	0.08    	1.69    	3.40    	0.13    	1.65    	0.13    	4.77    	-       	
1.60    	0.06    	1.68    	3.40    	0.13    	1.65    	0.13    	4.79    	-       	
1.66    	0.07    	1.69    	3.40    	0.13    	1.65    	0.13    	4.79    	-       	
1.70    	0.07    	1.69    	3.40    	0.13    	1.65    	0.13    	4.80    	-       	
1.76    	0.07    	1.68    	3.40    	0.13    	1.65    	0.13    	4.83    	gaze fixated: p_3_2	
1.80    	0.07    	1.68    	3.40    	0.13    	1.65    	0.13    	4.85    	-       	
1.84    	0.07    	1.67    	3.40    	0.13    	1.65    	0.13    	4.86    	-       	
1.89    	0.07    	1.67    	3.40    	0.13    	1.65    	0.13    	4.90    	-       	
1.94    	0.06    	1.68    	3.40    	0.13    	1.65    	0.13    	4.93    	-       	
1.98    	0.10    	2.00    	3.40    	0.13    	1.65    	0.13    	4.99    	-       	
2.03    	0.13    	2.11    	3.40    	0.12    	1.66    	0.13    	5.02    	gaze started: p_2_2	
2.07    	0.05    	2.08    	3.40    	0.12    	1.66    	0.13    	5.06    	-       	
2.12    	-0.04   	2.04    	3.40    	0.12    	1.66    	0.13    	5.00    	-       	
2.16    	0.08    	2.05    	3.40    	0.12    	1.66    	0.13    	4.97    	-       	
2.21    	0.14    	2.03    	3.46    	0.12    	1.66    	0.13    	5.05    	-       	
2.25    	0.12    	2.05    	3.40    	0.12    	1.66    	0.13    	5.04    	-       	
2.30    	0.09    	2.05    	3.40    	0.12    	1.66    	0.12    	5.05    	gaze started: p_2_2	
2.34    	0.12    	2.02    	3.40    	0.12    	1.66    	0.12    	5.04    	-       	
2.40    	0.52    	1.61    	3.40    	0.12    	1.66    	0.13    	4.90    	-       	
2.45    	0.51    	1.61    	3.40    	0.12    	1.66    	0.13    	4.72    	gaze started: p_3_3	
2.52    	0.51    	1.60    	3.40    	0.12    	1.66    	0.13    	4.56    	-       	
2.57    	0.56    	1.56    	3.40    	0.12    	1.66    	0.13    	4.39    	-       	
2.62    	0.54    	1.57    	3.40    	0.12    	1.66    	0.13    	4.19    	-       	
2.66    	0.53    	1.58    	3.40    	0.12    	1.66    	0.13    	4.10    	-       	
2.71    	0.56    	1.56    	3.40    	0.12    	1.66    	0.13    	3.94    	gaze fixated: p_3_3	
2.75    	0.18    	1.63    	3.40    	0.12    	1.66    	0.13    	3.75    	-       	
2.81    	-0.03   	1.71    	3.40    	0.12    	1.66    	0.13    	3.74    	-       	
2.86    	0.04    	1.73    	3.40    	0.12    	1.66    	0.13    	3.71    	gaze started: p_3_2	
2.90    	0.09    	1.74    	3.40    	0.12    	1.66    	0.13    	3.70    	-       	
2.94    	-0.01   	1.72    	3.40    	0.12    	1.66    	0.13    	3.65    	-       	
3.01    	-0.01   	1.74    	3.40    	0.12    	1.66    	0.13    	3.51    	-       	
3.05    	-0.02   	1.90    	3.40    	0.12    	1.66    	0.13    	3.56    	-       	
3.11    	0.11    	1.93    	3.40    	0.12    	1.66    	0.13    	3.56    	gaze started: p_2_2	
3.16    	0.10    	1.92    	3.40    	0.12    	1.66    	0.13    	3.54    	-       	
3.20    	0.10    	1.93    	3.40    	0.12    	1.66    	0.13    	3.55    	-       	
3.24    	-0.08   	2.13    	3.40    	0.12    	1.66    	0.13    	3.54    	-       	
3.29    	-0.02   	2.18    	3.40    	0.12    	1.66    	0.13    	3.47    	-       	
3.33    	-0.02   	2.19    	3.40    	0.12    	1.66    	0.13    	3.48    	-       	
3.38    	-0.02   	2.20    	3.40    	0.12    	1.66    	0.13    	3.47    	gaze fixated: p_2_2	
3.43    	-0.01   	2.20    	3.40    	0.12    	1.66    	0.13    	3.48    	-       	
3.49    	-0.02   	2.19    	3.40    	0.12    	1.66    	0.13    	3.54    	-       	
3.53    	-0.02   	2.19    	3.40    	0.12    	1.66    	0.13    	3.57    	-       	
3.58    	-0.01   	2.20    	3.40    	0.12    	1.66    	0.13    	3.61    	-       	
3.62    	0.09    	1.94    	3.40    	0.12    	1.66    	0.13    	3.70    	-       	
3.67    	0.05    	1.90    	3.40    	0.12    	1.66    	0.13    	3.73    	-       	
3.70    	0.05    	1.90    	3.40    	0.12    	1.66    	0.13    	3.73    	-       	
3.74    	0.00    	1.89    	3.40    	0.12    	1.66    	0.13    	3.76    	-       	
3.79    	-0.02   	1.87    	3.40    	0.12    	1.66    	0.13    	3.81    	-       	
3.83    	0.04    	1.57    	3.40    	0.12    	1.66    	0.13    	3.88    	-       	
3.89    	0.12    	1.56    	3.40    	0.12    	1.66    	0.13    	3.97    	gaze started: p_3_2	
3.93    	0.10    	1.56    	3.40    	0.12    	1.66    	0.13    	4.02    	-       	
3.97    	0.11    	1.56    	3.40    	0.12    	1.66    	0.13    	4.06    	-       	
4.02    	0.13    	1.56    	3.40    	0.12    	1.66    	0.13    	4.09    	-       	
4.06    	0.15    	1.56    	3.40    	0.12    	1.66    	0.13    	4.12    	-       	
4.11    	0.14    	1.56    	3.40    	0.12    	1.66    	0.13    	4.16    	gaze started: p_3_3	
4.15    	0.14    	1.56    	3.40    	0.12    	1.66    	0.13    	4.21    	-       	
4.20    	0.30    	1.77    	3.40    	0.12    	1.66    	0.13    	4.35    	-       	
4.24    	0.33    	1.86    	3.40    	0.12    	1.66    	0.13    	4.38    	-       	
4.29    	0.30    	1.86    	3.40    	0.12    	1.66    	0.13    	4.39    	gaze started: p_2_3	
4.33    	0.28    	1.87    	3.40    	0.12    	1.66    	0.13    	4.42    	-       	
4.38    	0.29    	1.86    	3.40    	0.12    	1.66    	0.13    	4.46    	-       	
4.44    	0.30    	1.84    	3.40    	0.12    	1.66    	0.13    	4.49    	-       	
4.49    	-0.17   	2.07    	3.40    	0.12    	1.66    	0.13    	4.51    	-       	
4.53    	-0.13   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	gaze started: p_2_2	
4.58    	-0.08   	2.12    	3.40    	0.12    	1.66    	0.13    	4.52    	-       	
4.62    	-0.09   	2.10    	3.40    	0.12    	1.66    	0.13    	4.52    	-       	
4.67    	-0.08   	2.11    	3.40    	0.12    	1.66    	0.13    	4.52    	-       	
4.71    	-0.09   	2.10    	3.40    	0.12    	1.66    	0.13    	4.52    	-       	
4.76    	-0.08   	2.09    	3.40    	0.12    	1.66    	0.13    	4.52    	-       	
4.80    	-0.08   	2.09    	3.40    	0.12    	1.66    	0.13    	4.53    	gaze fixated: p_2_2	
4.84    	-0.09   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
4.88    	-0.09   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
4.93    	-0.10   	2.09    	3.40    	0.12    	1.66    	0.13    	4.48    	-       	
4.98    	-0.10   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
5.03    	-0.10   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
5.07    	-0.09   	2.09    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
5.11    	-0.09   	2.09    	3.40    	0.12    	1.66    	0.13    	4.51    	-       	
5.16    	-0.09   	2.09    	3.40    	0.12    	1.66    	0.13    	4.53    	-       	
5.20    	-0.10   	2.09    	3.40    	0.12    	1.66    	0.13    	4.56    	-       	
5.24    	-0.10   	2.10    	3.40    	0.12    	1.66    	0.13    	4.56    	-       	
5.29    	-0.10   	2.09    	3.40    	0.12    	1.66    	0.13    	4.61    	-       	
5.33    	0.08    	1.86    	3.40    	0.12    	1.66    	0.13    	4.65    	-       	
5.38    	0.09    	1.81    	3.46    	0.12    	1.66    	0.13    	4.58    	-       	
5.42    	0.19    	1.78    	3.40    	0.12    	1.66    	0.13    	4.57    	gaze ended: p_2_2	
5.48    	0.19    	1.77    	3.40    	0.12    	1.66    	0.13    	4.55    	gaze started: p_3_3	
5.52    	0.19    	1.77    	3.40    	0.12    	1.66    	0.13    	4.50    	-       	
5.57    	0.19    	1.76    	3.40    	0.12    	1.66    	0.13    	4.43    	-       	
5.61    	0.19    	1.76    	3.40    	0.12    	1.66    	0.13    	4.37    	-       	
5.66    	0.20    	1.76    	3.40    	0.12    	1.66    	0.13    	4.30    	-       	
5.69    	0.20    	1.76    	3.40    	0.12    	1.66    	0.13    	4.27    	-       	
5.73    	0.20    	1.77    	3.40    	0.12    	1.66    	0.13    	4.26    	gaze fixated: p_3_3	
5.77    	0.20    	1.76    	3.40    	0.12    	1.66    	0.13    	4.25    	-       	
5.82    	0.21    	1.76    	3.40    	0.12    	1.66    	0.13    	4.25    	-       	
5.86    	0.21    	1.77    	3.40    	0.12    	1.66    	0.13    	4.26    	-       	
5.91    	0.21    	1.78    	3.40    	0.12    	1.66    	0.13    	4.30    	-       	
