seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

1.01    	0.25    	1.37    	3.40    	0.20    	1.18    	0.02    	3.14    	video started: C:/Users/CAS.CARISMA/Desktop/VR-Video/resources/stimuli/welcome.mp4	
1.05    	0.42    	1.59    	3.40    	0.21    	1.18    	0.01    	3.16    	gaze started: p_3_3	
1.10    	0.35    	1.54    	3.40    	0.21    	1.18    	0.01    	3.14    	-       	
1.15    	0.35    	1.54    	3.40    	0.21    	1.18    	0.01    	3.15    	-       	
1.20    	0.36    	1.56    	3.40    	0.21    	1.18    	0.01    	3.17    	-       	
1.25    	0.40    	1.56    	3.40    	0.21    	1.18    	0.01    	3.22    	-       	
1.30    	0.43    	1.57    	3.40    	0.21    	1.18    	0.01    	3.25    	-       	
1.35    	0.42    	1.55    	3.40    	0.21    	1.18    	0.01    	3.26    	gaze fixated: p_3_3	
1.40    	0.42    	1.55    	3.40    	0.21    	1.19    	0.01    	3.25    	-       	
1.45    	0.27    	1.52    	3.40    	0.21    	1.19    	0.01    	3.29    	-       	
1.49    	0.04    	1.43    	3.40    	0.21    	1.19    	0.01    	3.40    	-       	
1.54    	0.16    	1.44    	3.40    	0.21    	1.19    	0.01    	3.30    	gaze started: p_3_2	
1.59    	0.12    	1.41    	3.40    	0.21    	1.19    	0.01    	3.40    	gaze started: p_3_3	
1.64    	0.13    	1.47    	3.40    	0.21    	1.19    	0.01    	3.39    	gaze started: p_3_2	
1.69    	0.58    	0.83    	-0.38   	0.21    	1.19    	0.01    	0.00    	-       	
1.74    	0.58    	0.83    	-0.38   	0.21    	1.19    	0.01    	0.00    	-       	
1.78    	0.58    	0.83    	-0.38   	0.21    	1.19    	0.00    	0.00    	-       	
1.83    	0.06    	1.34    	3.46    	0.21    	1.19    	0.00    	3.56    	-       	
1.88    	-0.05   	1.26    	3.40    	0.21    	1.19    	0.00    	3.58    	-       	
1.93    	0.04    	1.35    	3.40    	0.21    	1.19    	0.00    	3.59    	gaze started: p_4_2	
1.98    	0.03    	1.32    	3.40    	0.21    	1.19    	0.00    	3.65    	gaze started: p_3_2	
2.03    	0.06    	1.24    	3.40    	0.21    	1.19    	0.00    	3.64    	gaze started: p_4_2	
2.08    	1.35    	0.95    	3.40    	0.21    	1.19    	0.00    	3.76    	-       	
2.13    	1.31    	0.90    	3.40    	0.21    	1.19    	0.00    	3.79    	gaze started: p_4_4	
2.18    	1.26    	0.90    	3.40    	0.21    	1.19    	0.00    	3.81    	-       	
2.22    	1.28    	0.91    	3.40    	0.21    	1.19    	0.00    	3.84    	-       	
2.27    	1.26    	0.86    	3.46    	0.21    	1.19    	0.00    	3.78    	-       	
2.32    	0.84    	1.61    	3.40    	0.21    	1.19    	0.00    	3.83    	-       	
2.37    	0.35    	1.67    	3.40    	0.21    	1.19    	0.00    	3.73    	gaze started: p_3_3	
2.41    	0.39    	1.62    	3.40    	0.21    	1.19    	0.00    	3.79    	-       	
2.47    	0.42    	1.63    	3.40    	0.21    	1.19    	0.00    	3.63    	-       	
2.51    	0.29    	1.65    	3.40    	0.21    	1.19    	0.00    	3.53    	-       	
2.57    	0.30    	1.64    	3.40    	0.21    	1.19    	0.00    	3.38    	-       	
2.62    	0.33    	1.60    	3.40    	0.21    	1.19    	0.00    	3.24    	gaze fixated: p_3_3	
2.68    	0.46    	1.60    	3.40    	0.21    	1.19    	0.00    	2.88    	-       	
2.73    	0.59    	0.83    	-0.38   	0.21    	1.19    	0.00    	0.00    	-       	
2.78    	0.59    	0.83    	-0.38   	0.21    	1.19    	0.00    	0.00    	gaze ended: p_3_3	
2.83    	0.06    	1.50    	3.40    	0.21    	1.19    	0.00    	2.63    	-       	
2.88    	0.21    	1.64    	3.40    	0.21    	1.19    	0.00    	2.63    	gaze started: p_3_2	
2.93    	0.17    	1.65    	3.40    	0.21    	1.19    	0.00    	2.57    	gaze started: p_3_3	
2.98    	0.11    	1.58    	3.40    	0.21    	1.19    	0.00    	2.60    	-       	
3.03    	0.13    	1.60    	3.40    	0.21    	1.19    	0.00    	2.54    	gaze started: p_3_2	
3.08    	0.12    	1.58    	3.40    	0.21    	1.19    	0.00    	2.51    	-       	
3.13    	0.13    	1.60    	3.46    	0.21    	1.19    	0.00    	2.49    	-       	
3.18    	0.11    	1.59    	3.40    	0.21    	1.19    	0.01    	2.46    	-       	
3.23    	0.09    	1.58    	3.40    	0.21    	1.19    	0.01    	2.45    	gaze started: p_3_2	
3.27    	0.13    	1.62    	3.46    	0.21    	1.19    	0.01    	2.44    	-       	
3.32    	0.18    	1.82    	3.46    	0.21    	1.19    	0.00    	2.42    	-       	
3.37    	0.19    	2.12    	3.40    	0.21    	1.19    	0.00    	2.45    	-       	
3.42    	0.13    	2.05    	3.40    	0.21    	1.19    	0.00    	2.43    	gaze started: p_2_3	
3.47    	0.24    	2.19    	3.40    	0.21    	1.19    	0.01    	2.58    	gaze started: p_2_2	
3.52    	0.25    	2.14    	3.40    	0.21    	1.19    	0.01    	2.42    	gaze started: p_2_3	
3.57    	0.14    	2.12    	3.40    	0.21    	1.19    	0.01    	2.50    	-       	
3.62    	0.13    	2.12    	3.40    	0.21    	1.19    	0.01    	2.49    	-       	
3.68    	0.12    	2.12    	3.40    	0.21    	1.19    	0.01    	2.60    	gaze started: p_2_2	
3.73    	0.14    	1.99    	3.46    	0.21    	1.19    	0.01    	2.59    	-       	
3.78    	0.13    	1.93    	3.40    	0.21    	1.19    	0.01    	2.65    	-       	
3.83    	0.59    	0.83    	-0.38   	0.21    	1.19    	0.01    	0.00    	gaze started: p_2_2	
3.88    	0.59    	0.83    	-0.39   	0.21    	1.19    	0.01    	0.00    	-       	
3.93    	0.59    	0.83    	-0.39   	0.21    	1.19    	0.01    	0.00    	-       	
3.97    	0.11    	1.67    	3.40    	0.21    	1.19    	0.01    	2.96    	-       	
4.02    	0.32    	1.67    	3.40    	0.21    	1.19    	0.01    	2.99    	gaze started: p_3_2	
4.08    	0.30    	1.75    	3.40    	0.21    	1.19    	0.01    	3.07    	gaze started: p_3_3	
4.13    	0.30    	1.74    	3.40    	0.21    	1.19    	0.01    	3.05    	-       	
4.18    	0.23    	1.69    	3.40    	0.21    	1.19    	0.01    	3.14    	-       	
4.23    	0.21    	1.67    	3.40    	0.21    	1.19    	0.01    	3.16    	-       	
4.28    	0.22    	1.67    	3.40    	0.21    	1.19    	0.01    	3.18    	-       	
4.34    	0.21    	1.61    	3.40    	0.21    	1.19    	0.01    	3.22    	gaze fixated: p_3_3	
4.42    	0.21    	1.52    	3.40    	0.21    	1.19    	0.01    	3.30    	-       	
4.46    	0.23    	1.52    	3.40    	0.21    	1.19    	0.01    	3.31    	-       	
